Name,GEOID20,TAPERSONS,total_TAPERSONS
Belltown,530330080041000,439,11959
Belltown,530330080041001,484,11959
Belltown,530330080041002,157,11959
Belltown,530330080041003,227,11959
Belltown,530330080042000,500,11959
Belltown,530330080042001,278,11959
Belltown,530330080042002,178,11959
Belltown,530330080042003,0,11959
Belltown,530330080042004,0,11959
Belltown,530330080043000,540,11959
Belltown,530330080043001,0,11959
Belltown,530330080043002,0,11959
Belltown,530330080043003,0,11959
Belltown,530330080043004,0,11959
Belltown,530330080043005,0,11959
Belltown,530330080043006,0,11959
Belltown,530330080043007,0,11959
Belltown,530330080043008,0,11959
Belltown,530330080043009,0,11959
Belltown,530330080043010,94,11959
Belltown,530330080043011,513,11959
Belltown,530330080043012,0,11959
Belltown,530330080043013,0,11959
Belltown,530330080043014,0,11959
Belltown,530330080043015,0,11959
Belltown,530330080043016,0,11959
Belltown,530330080043017,0,11959
Belltown,530330080043018,0,11959
Belltown,530330080043019,0,11959
Belltown,530330080043020,0,11959
Belltown,530330080043021,0,11959
Broadview/Bitter Lake,530330004021000,70,15818
Broadview/Bitter Lake,530330004021001,70,15818
Broadview/Bitter Lake,530330004021002,46,15818
Broadview/Bitter Lake,530330004021003,196,15818
Broadview/Bitter Lake,530330004021004,99,15818
Broadview/Bitter Lake,530330004021005,328,15818
Broadview/Bitter Lake,530330004021006,86,15818
Broadview/Bitter Lake,530330004021007,150,15818
Broadview/Bitter Lake,530330004021008,42,15818
Broadview/Bitter Lake,530330004021009,60,15818
Broadview/Bitter Lake,530330004021010,63,15818
Broadview/Bitter Lake,530330004021011,22,15818
Broadview/Bitter Lake,530330004021012,40,15818
Broadview/Bitter Lake,530330004021013,63,15818
Broadview/Bitter Lake,530330004021014,67,15818
Broadview/Bitter Lake,530330004022000,78,15818
Broadview/Bitter Lake,530330004022001,123,15818
Broadview/Bitter Lake,530330004022002,98,15818
Broadview/Bitter Lake,530330004022003,41,15818
Broadview/Bitter Lake,530330004022004,57,15818
Broadview/Bitter Lake,530330004022005,34,15818
Broadview/Bitter Lake,530330004022006,63,15818
Broadview/Bitter Lake,530330004022007,63,15818
Broadview/Bitter Lake,530330004022008,71,15818
Broadview/Bitter Lake,530330004022009,53,15818
Broadview/Bitter Lake,530330004022010,63,15818
Broadview/Bitter Lake,530330004022011,52,15818
Broadview/Bitter Lake,530330004022012,43,15818
Broadview/Bitter Lake,530330004022013,75,15818
Broadview/Bitter Lake,530330004022014,54,15818
Broadview/Bitter Lake,530330004022015,262,15818
Broadview/Bitter Lake,530330004022016,17,15818
Broadview/Bitter Lake,530330004022017,38,15818
Broadview/Bitter Lake,530330004022018,62,15818
Broadview/Bitter Lake,530330004022019,38,15818
Broadview/Bitter Lake,530330004022020,79,15818
Broadview/Bitter Lake,530330004023000,60,15818
Broadview/Bitter Lake,530330004023001,50,15818
Broadview/Bitter Lake,530330004023002,37,15818
Broadview/Bitter Lake,530330004023003,161,15818
Broadview/Bitter Lake,530330004023004,157,15818
Broadview/Bitter Lake,530330004023005,72,15818
Broadview/Bitter Lake,530330004023006,51,15818
Broadview/Bitter Lake,530330004023007,43,15818
Broadview/Bitter Lake,530330004023008,61,15818
Broadview/Bitter Lake,530330004023009,44,15818
Broadview/Bitter Lake,530330004023010,40,15818
Broadview/Bitter Lake,530330004023011,29,15818
Broadview/Bitter Lake,530330004023012,166,15818
Broadview/Bitter Lake,530330004023013,155,15818
Broadview/Bitter Lake,530330004023014,22,15818
Broadview/Bitter Lake,530330004023015,72,15818
Broadview/Bitter Lake,530330004023016,56,15818
Broadview/Bitter Lake,530330004024000,320,15818
Broadview/Bitter Lake,530330004024001,55,15818
Broadview/Bitter Lake,530330004024002,55,15818
Broadview/Bitter Lake,530330004024003,53,15818
Broadview/Bitter Lake,530330004024004,66,15818
Broadview/Bitter Lake,530330004024005,60,15818
Broadview/Bitter Lake,530330004024006,31,15818
Broadview/Bitter Lake,530330004024007,118,15818
Broadview/Bitter Lake,530330004024008,9,15818
Broadview/Bitter Lake,530330004024009,52,15818
Broadview/Bitter Lake,530330004024010,56,15818
