Name,GEOID20,TAPERSONS,total_TAPERSONS
North Queen Anne,530330060004015,63,12209
North Queen Anne,530330060004016,197,12209
North Queen Anne,530330060004017,198,12209
North Queen Anne,530330060004018,48,12209
North Queen Anne,530330060004019,0,12209
North Queen Anne,530330060004020,0,12209
North Queen Anne,530330060004021,209,12209
North Queen Anne,530330060004022,294,12209
North Queen Anne,530330060004023,162,12209
OOO,530330053032031,0,15
OOO,530330062001000,0,15
OOO,530330062001008,0,15
OOO,530330062001009,15,15
Olympic Hills,530330001011005,649,9556
Olympic Hills,530330001012000,155,9556
Olympic Hills,530330001012001,606,9556
Olympic Hills,530330001012002,641,9556
Olympic Hills,530330001013000,41,9556
Olympic Hills,530330001013001,701,9556
Olympic Hills,530330001013002,238,9556
Olympic Hills,530330001013003,0,9556
Olympic Hills,530330001022003,102,9556
Olympic Hills,530330001022004,94,9556
Olympic Hills,530330001022005,56,9556
Olympic Hills,530330001023002,424,9556
