GEOID20,District
530330104021012,2
530330104021013,2
530330104021014,2
530330104021015,2
530330104021016,2
530330104021017,2
530330104021018,2
530330104021019,2
530330104023005,2
530330104023006,2
530330104023007,2
530330104023008,2
530330104023009,2
530330104023010,2
530330104023011,2
530330104023015,2
530330104023016,2
530330110021009,2
530330110021010,2
530330104021000,2
530330104022008,2
530330104022013,2
530330104022014,2
530330104022015,2
530330104022016,2
530330104022017,2
530330104023000,2
530330104023001,2
530330104024020,2
530330104024022,2
530330104024023,2
530330100012000,2
530330100012001,2
530330100012002,2
530330100012004,2
530330100012005,2
530330100012006,2
530330100012007,2
530330100012008,2
530330100012009,2
530330100012010,2
530330100012011,2
530330100012012,2
530330100012015,2
530330100012022,2
530330100013012,2
530330100013013,2
530330100021030,2
530330104022000,2
530330104022001,2
530330104022002,2
530330104022003,2
530330104022005,2
530330104022006,2
530330104022007,2
530330104022018,2
530330104022004,2
530330104022009,2
530330104022010,2
530330104022011,2
530330104022012,2
530330104024021,2
530330100021006,2
530330100021007,2
530330100021008,2
530330100021009,2
530330100021010,2
530330100021011,2
530330100021012,2
530330100021023,2
530330100021024,2
530330100021025,2
530330100021026,2
530330100021027,2
530330100022013,2
530330100022022,2
530330100022023,2
530330104012011,2
530330104012013,2
530330104012014,2
530330104012015,2
530330104012016,2
530330104012017,2
530330104013006,2
530330104013010,2
530330104013011,2
530330104013012,2
530330104013013,2
530330104013014,2
530330104012018,2
530330104013003,2
530330104013004,2
530330104013005,2
530330104013007,2
530330104013008,2
530330104013009,2
530330104013016,2
530330104012019,2
530330104012020,2
530330104012021,2
530330104012022,2
530330104012023,2
530330104012024,2
530330104012025,2
530330104012026,2
530330104012027,2
530330104012028,2
530330104013000,2
530330104013001,2
530330104013002,2
530330104013015,2
530330103012010,2
530330103012016,2
530330103012017,2
530330103012018,2
530330103013003,2
530330103013004,2
530330103013005,2
530330103013006,2
530330103013013,2
530330103013015,2
530330103022008,2
530330103012003,2
530330103012004,2
530330103012009,2
530330103013000,2
530330103013001,2
530330103013002,2
530330103013007,2
530330103013008,2
530330103013009,2
530330103013010,2
530330103013011,2
530330103013012,2
530330103013014,2
530330103023012,2
530330102003004,2
530330102003009,2
530330103011017,2
530330103012002,2
530330103012005,2
530330103012006,2
530330103012007,2
530330103012008,2
530330103012011,2
530330103012015,2
530330102003001,2
530330102003002,2
530330102003003,2
530330102003005,2
530330102004013,2
530330102004014,2
530330102004015,2
530330102004022,2
530330102004026,2
530330102004027,2
530330102004028,2
530330102004029,2
530330102001037,2
530330102001043,2
530330102002006,2
530330102002007,2
530330102002008,2
530330102002009,2
530330102002010,2
530330102003006,2
530330102003007,2
530330102001018,2
530330102001019,2
530330102001020,2
530330102001021,2
530330102001022,2
530330102001027,2
530330102001028,2
530330102001036,2
530330102002005,2
530330102002014,2
530330102002015,2
530330102002000,2
530330102002001,2
530330102002002,2
530330102002003,2
530330102002012,2
530330102002013,2
530330102002016,2
530330102002017,2
530330102002018,2
530330102002019,2
530330102002026,2
530330102002028,2
530330102002029,2
530330102002030,2
530330102002011,2
530330102002020,2
530330102002021,2
530330102002022,2
530330102002027,2
530330102003013,2
530330102003008,2
530330102003010,2
530330102003011,2
530330102003012,2
530330103012012,2
530330103012013,2
530330103012014,2
530330100013005,2
530330104011006,2
530330104011012,2
530330104011016,2
530330104011017,2
530330104012000,2
530330104012001,2
530330104012002,2
530330104012003,2
530330104012004,2
530330104012005,2
530330104012006,2
530330104012007,2
530330104012008,2
530330104012009,2
530330104012010,2
530330104012012,2
530330104011000,2
530330104011001,2
530330104011002,2
530330104011003,2
530330104011004,2
530330104011005,2
530330104011007,2
530330104011008,2
530330104011009,2
530330104011010,2
530330104011011,2
530330104011013,2
530330104011014,2
530330104011015,2
530330104011018,2
530330093001002,2
530330093001003,2
530330093001004,2
530330093001005,2
530330093001006,2
530330093001007,2
530330093001011,2
530330093001012,2
530330093001013,2
530330093001014,2
530330093001015,2
530330093001016,2
530330093001017,2
530330093001018,2
530330093001019,2
530330093001020,2
530330093001021,2
530330093001022,2
530330093001023,2
530330093001024,2
530330093001025,2
530330093001026,2
530330093001027,2
530330093001028,2
530330093001029,2
530330093001030,2
530330093001037,2
530330093002000,2
530330093002001,2
530330093002002,2
530330093002003,2
530330093002004,2
530330093002005,2
530330093002006,2
530330093002007,2
530330093002008,2
530330093002009,2
530330093002010,2
530330093002011,2
530330093002012,2
530330093002013,2
530330093002014,2
530330093002015,2
530330093002016,2
530330093002017,2
530330093002018,2
530330093002019,2
530330093002020,2
530330093002021,2
530330093002022,2
530330093002023,2
530330093002024,2
530330093002025,2
530330093002026,2
530330093002027,2
530330093002028,2
530330093002029,2
530330093002030,2
530330093002031,2
530330093002032,2
530330093002033,2
530330093002034,2
530330093002035,2
530330093002036,2
530330093002037,2
530330093002038,2
530330093002044,2
530330093002047,2
530330093003021,2
530330081021016,2
530330081021017,2
530330081021024,2
530330081022000,2
530330081022001,2
530330081022002,2
530330081022003,2
530330081022004,2
530330081022006,2
530330081022007,2
530330081022008,2
530330081022009,2
530330081022010,2
530330081022021,2
530330081022022,2
530330081022023,2
530330081022024,2
530330081022025,2
530330081022026,2
530330081022027,2
530330081022028,2
530330081022029,2
530330081022033,2
530330081022034,2
530330081022035,2
530330082001021,2
530330082001022,2
530330092002006,2
530330092002007,2
530330092002008,2
530330092002009,2
530330081012005,2
530330081013001,2
530330081013002,2
530330081013003,2
530330081013004,2
530330081013012,2
530330081013013,2
530330081013015,2
530330081013016,2
530330081013017,2
530330081013018,2
530330081013019,2
530330081013020,2
530330081013022,2
530330081022012,2
530330081022013,2
530330081022014,2
530330081022015,2
530330081022016,2
530330081022017,2
530330081022018,2
530330081022019,2
530330081022020,2
530330080021002,2
530330080021004,2
530330081011000,2
530330081011001,2
530330081011002,2
530330081011003,2
530330081011004,2
530330081011008,2
530330081012004,2
530330081013005,2
530330081013006,2
530330081013010,2
530330081013011,2
530330081013021,2
530330080021003,2
530330080043018,2
530330080043019,2
530330080043021,2
530330081011005,2
530330081011006,2
530330081011007,2
530330081013007,2
530330081013008,2
530330081013009,2
530330091001011,2
530330091001012,2
530330091001013,2
530330091001014,2
530330091001015,2
530330091001016,2
530330091002003,2
530330091002004,2
530330091002005,2
530330091002006,2
530330091002007,2
530330091002008,2
530330091002009,2
530330091002010,2
530330091002011,2
530330091002012,2
530330091001005,2
530330091001006,2
530330091001007,2
530330091001008,2
530330091002000,2
530330091002001,2
530330091002002,2
530330092001007,2
530330092001008,2
530330092001009,2
530330092001010,2
530330092001011,2
530330092001012,2
530330092001013,2
530330092001000,2
530330092001001,2
530330092001002,2
530330092001003,2
530330092001004,2
530330092001005,2
530330092001006,2
530330085002005,2
530330085002006,2
530330085002007,2
530330085002008,2
530330085002009,2
530330085002010,2
530330085002011,2
530330085002012,2
530330085002013,2
530330085002014,2
530330085002015,2
530330085002016,2
530330085002017,2
530330085003000,2
530330085003001,2
530330085003002,2
530330085003003,2
530330085003004,2
530330085003005,2
530330092002000,2
530330092002001,2
530330092002012,2
530330092002013,2
530330092002021,2
530330092002002,2
530330092002003,2
530330092002004,2
530330092002010,2
530330092002011,2
530330092002014,2
530330092002015,2
530330092002016,2
530330092002017,2
530330092002020,2
530330081022005,2
530330081022030,2
530330081022031,2
530330081022032,2
530330081022036,2
530330081022037,2
530330081022038,2
530330092002005,2
530330092002018,2
530330092002019,2
530330081012003,2
530330081012006,2
530330081013000,2
530330081013014,2
530330081021008,2
530330081021009,2
530330081021010,2
530330081021011,2
530330081021018,2
530330081021019,2
530330081021020,2
530330081021021,2
530330081021022,2
530330081021023,2
530330081022011,2
530330081012000,2
530330081012001,2
530330081012002,2
530330081021001,2
530330081021002,2
530330081021003,2
530330081021004,2
530330080021000,2
530330080021001,2
530330080023000,2
530330080023001,2
530330080023002,2
530330080023003,2
530330072021004,7
530330080031004,7
530330080031005,7
530330072021001,7
530330072021002,7
530330072021003,7
530330072021000,7
530330072023000,7
530330072023001,7
530330072023007,7
530330072023008,7
530330072023009,7
530330072023010,7
530330072023011,7
530330072023012,7
530330072023013,7
530330072023014,7
530330072013004,7
530330072023002,7
530330072023003,7
530330072023004,7
530330072023005,7
530330072023006,7
530330073022004,7
530330073022005,7
530330073022006,7
530330073023000,7
530330073023001,7
530330073023002,7
530330073023003,7
530330073023004,7
530330073031007,7
530330073031008,7
530330073031009,7
530330073032001,7
530330073032002,7
530330073032004,7
530330073033000,7
530330073033001,7
530330073033002,7
530330073033003,7
530330073033004,7
530330073033005,7
530330072022000,7
530330072022001,7
530330072022002,7
530330072022003,7
530330072022004,7
530330072022005,7
530330072022006,7
530330072022007,7
530330072022008,7
530330072022009,7
530330072022010,7
530330073021005,7
530330073021006,7
530330073021009,7
530330073022007,7
530330073022013,7
530330073022014,7
530330073021000,7
530330073021001,7
530330073021002,7
530330073021003,7
530330073021004,7
530330073021007,7
530330073021008,7
530330073022000,7
530330073022001,7
530330073022002,7
530330073022003,7
530330073022008,7
530330073022009,7
530330073022010,7
530330073022011,7
530330073022012,7
530330073022015,7
530330073022016,7
530330081021000,7
530330081021005,7
530330081021006,7
530330081021007,7
530330081021012,7
530330081021013,7
530330081021014,7
530330081021015,7
530330082001001,7
530330082001002,7
530330082001003,7
530330082001004,7
530330082001005,7
530330082001006,7
530330082001010,7
530330082001011,7
530330082001012,7
530330082001013,7
530330082001014,7
530330082001015,7
530330082001016,7
530330082001017,7
530330082001018,7
530330082001019,7
530330082001020,7
530330085001008,2
530330085001009,2
530330085001010,2
530330085001011,2
530330085001012,2
530330085001002,2
530330085001003,2
530330085001004,2
530330085001005,2
530330085001006,2
530330085001007,2
530330085001013,2
530330085001014,2
530330085001015,2
530330085001016,2
530330085001017,2
530330085001018,2
530330085001019,2
530330085001020,2
530330085001021,2
530330103022000,2
530330103022001,2
530330103022002,2
530330103022003,2
530330103022004,2
530330103022005,2
530330103022006,2
530330103022007,2
530330103022009,2
530330103023009,2
530330103023010,2
530330103011005,2
530330103011006,2
530330103011011,2
530330103023008,2
530330103023011,2
530330103023013,2
530330103011012,2
530330103011014,2
530330103011015,2
530330103011016,2
530330103012000,2
530330103012001,2
530330102004005,2
530330102004018,2
530330102004019,2
530330103011007,2
530330103011008,2
530330103011009,2
530330103011010,2
530330103011013,2
530330102001026,2
530330102001032,2
530330102001035,2
530330102004006,2
530330102004007,2
530330102004008,2
530330102004009,2
530330102004016,2
530330102004017,2
530330102004020,2
530330102004021,2
530330102004023,2
530330102004024,2
530330102004025,2
530330102001034,2
530330102001038,2
530330102001039,2
530330102001040,2
530330102001041,2
530330102001042,2
530330102003000,2
530330102004010,2
530330102004011,2
530330102004012,2
530330102004030,2
530330102004031,2
530330102001015,2
530330102001016,2
530330102001017,2
530330102001023,2
530330102001024,2
530330102001029,2
530330102001030,2
530330102001031,2
530330102001044,2
530330102001000,2
530330102001001,2
530330102001002,2
530330102001003,2
530330102001004,2
530330102001005,2
530330102001006,2
530330102001011,2
530330102001012,2
530330102001013,2
530330102001014,2
530330102001025,2
530330102001033,2
530330102002004,2
530330103021002,2
530330103021003,2
530330103021004,2
530330103021007,2
530330103021008,2
530330103021009,2
530330103021010,2
530330103021011,2
530330103021000,2
530330103021001,2
530330103021005,2
530330103021006,2
530330103023001,2
530330103023002,2
530330103023003,2
530330103023004,2
530330103023005,2
530330103023006,2
530330103023007,2
530330102004000,3
530330102004001,3
530330102004002,3
530330102004003,3
530330102004004,3
530330103011000,3
530330103011001,3
530330103011002,3
530330103011003,3
530330103011004,3
530330101021029,3
530330101021030,3
530330101021031,3
530330101021032,3
530330101021033,3
530330101021037,3
530330101021038,3
530330101021039,3
530330101021040,3
530330101021041,3
530330102001007,3
530330102001008,3
530330102001009,3
530330102001010,3
530330100013004,2
530330100013007,2
530330100013008,2
530330100013009,2
530330100013010,2
530330100013011,2
530330100013014,2
530330100013015,2
530330100013016,2
530330100013017,2
530330100013018,2
530330100013019,2
