NAME,GEOID20,TAPERSONS,total_TAPERSONS,fraction
SEA 34-1247,530330114013006,93,828,0.11231884057971014
SEA 34-1247,530330114013007,88,828,0.10628019323671498
SEA 34-1247,530330114013008,88,828,0.10628019323671498
SEA 34-1247,530330114013013,73,828,0.08816425120772947
SEA 34-1247,530330114013014,67,828,0.08091787439613526
SEA 34-1247,530330114013015,72,828,0.08695652173913043
SEA 34-1247,530330114013016,64,828,0.07729468599033816
SEA 34-1248,530330114021004,200,864,0.23148148148148148
SEA 34-1248,530330114021005,51,864,0.059027777777777776
SEA 34-1248,530330114021006,86,864,0.09953703703703703
SEA 34-1248,530330114021008,89,864,0.10300925925925926
SEA 34-1248,530330114021009,103,864,0.11921296296296297
SEA 34-1248,530330114021010,33,864,0.03819444444444445
SEA 34-1248,530330114021011,62,864,0.07175925925925926
SEA 34-1248,530330114021012,60,864,0.06944444444444445
SEA 34-1248,530330114021013,51,864,0.059027777777777776
SEA 34-1248,530330114021014,129,864,0.14930555555555555
SEA 34-1249,530330114013017,55,1092,0.05036630036630037
SEA 34-1249,530330114013018,64,1092,0.05860805860805861
SEA 34-1249,530330114013019,66,1092,0.06043956043956044
SEA 34-1249,530330114021000,67,1092,0.06135531135531135
SEA 34-1249,530330114021001,65,1092,0.05952380952380952
SEA 34-1249,530330114021002,65,1092,0.05952380952380952
SEA 34-1249,530330114021003,134,1092,0.1227106227106227
SEA 34-1249,530330114022000,194,1092,0.17765567765567766
SEA 34-1249,530330114022001,214,1092,0.19597069597069597
SEA 34-1249,530330114022002,168,1092,0.15384615384615385
SEA 34-1250,530330113003002,65,551,0.11796733212341198
SEA 34-1250,530330113003003,50,551,0.09074410163339383
SEA 34-1250,530330113003005,62,551,0.11252268602540835
SEA 34-1250,530330113003006,69,551,0.12522686025408347
SEA 34-1250,530330113003007,16,551,0.029038112522686024
SEA 34-1250,530330113003008,66,551,0.11978221415607986
SEA 34-1250,530330113003009,73,551,0.132486388384755
SEA 34-1250,530330113003010,44,551,0.07985480943738657
SEA 34-1250,530330113003011,60,551,0.1088929219600726
SEA 34-1250,530330113004009,46,551,0.08348457350272233
SEA 34-1251,530330113001013,143,1490,0.0959731543624161
SEA 34-1251,530330113001020,481,1490,0.32281879194630875
SEA 34-1251,530330113002000,53,1490,0.03557046979865772
SEA 34-1251,530330113002001,68,1490,0.04563758389261745
SEA 34-1251,530330265001002,74,1490,0.049664429530201344
SEA 34-1251,530330265001003,50,1490,0.03355704697986577
SEA 34-1251,530330265001006,28,1490,0.01879194630872483
SEA 34-1251,530330265001007,15,1490,0.010067114093959731
SEA 34-1251,530330265001008,142,1490,0.0953020134228188
SEA 34-1251,530330265001009,10,1490,0.006711409395973154
SEA 34-1251,530330265001010,187,1490,0.12550335570469798
SEA 34-1251,530330265001017,175,1490,0.1174496644295302
SEA 34-1251,530330265001018,39,1490,0.026174496644295303
SEA 34-1251,530330265001020,25,1490,0.016778523489932886
SEA 34-1252,530330113002002,41,1793,0.02286670384829894
SEA 34-1252,530330113002003,58,1793,0.03234802007808143
SEA 34-1252,530330113002004,118,1793,0.06581148912437255
SEA 34-1252,530330113002005,76,1793,0.042387060791968766
SEA 34-1252,530330113002006,225,1793,0.12548800892359174
SEA 34-1252,530330113002007,64,1793,0.03569436698271054
SEA 34-1252,530330113002008,55,1793,0.03067484662576687
SEA 34-1252,530330113002009,56,1793,0.031232571109871723
SEA 34-1252,530330113002010,121,1793,0.06748466257668712
SEA 34-1252,530330113002011,38,1793,0.021193530395984383
SEA 34-1252,530330113002012,22,1793,0.012269938650306749
SEA 34-1252,530330113002013,94,1793,0.05242610150585611
SEA 34-1252,530330113002014,138,1793,0.0769659788064696
SEA 34-1252,530330114022003,160,1793,0.08923591745677635
SEA 34-1252,530330114022009,96,1793,0.053541550474065815
SEA 34-1252,530330114022011,119,1793,0.06636921360847742
SEA 34-1252,530330265002000,89,1793,0.049637479085331844
SEA 34-1252,530330265002003,120,1793,0.06692693809258227
SEA 34-1252,530330265002005,81,1793,0.04517568321249303
SEA 34-1252,530330265002007,22,1793,0.012269938650306749
SEA 34-1254,530330114022005,54,1135,0.04757709251101322
SEA 34-1254,530330114022007,40,1135,0.03524229074889868
SEA 34-1254,530330114022008,42,1135,0.03700440528634361
SEA 34-1254,530330114022010,13,1135,0.01145374449339207
SEA 34-1254,530330114022012,46,1135,0.04052863436123348
SEA 34-1254,530330114022013,75,1135,0.06607929515418502
SEA 34-1254,530330114022014,80,1135,0.07048458149779736
SEA 34-1254,530330114022015,34,1135,0.029955947136563875
SEA 34-1254,530330114022016,37,1135,0.03259911894273128
SEA 34-1254,530330114022017,53,1135,0.04669603524229075
SEA 34-1254,530330114022018,17,1135,0.014977973568281937
SEA 34-1254,530330114022019,32,1135,0.028193832599118944
SEA 34-1254,530330114022020,10,1135,0.00881057268722467
SEA 34-1254,530330114022021,19,1135,0.016740088105726872
SEA 34-1254,530330114023000,29,1135,0.02555066079295154
SEA 34-1254,530330114023013,99,1135,0.08722466960352424
SEA 34-1254,530330114023014,37,1135,0.03259911894273128
SEA 34-1254,530330266001000,10,1135,0.00881057268722467
SEA 34-1254,530330266001001,60,1135,0.05286343612334802
SEA 34-1254,530330266001002,22,1135,0.019383259911894272
SEA 34-1254,530330266001003,18,1135,0.015859030837004406
SEA 34-1254,530330266001004,77,1135,0.06784140969162995
SEA 34-1254,530330266001005,45,1135,0.039647577092511016
SEA 34-1254,530330266002000,54,1135,0.04757709251101322
SEA 34-1254,530330266002001,39,1135,0.03436123348017621
SEA 34-1254,530330266002002,35,1135,0.030837004405286344
SEA 34-1254,530330266002010,58,1135,0.05110132158590308
SEA 34-1255,530330114023001,37,939,0.039403620873269436
SEA 34-1255,530330114023002,36,939,0.038338658146964855
SEA 34-1255,530330114023003,437,939,0.4653887113951012
SEA 34-1255,530330114023004,47,939,0.05005324813631523
SEA 34-1255,530330114023011,182,939,0.19382321618743345
SEA 34-1255,530330114023012,51,939,0.054313099041533544
SEA 34-1255,530330266002003,69,939,0.07348242811501597
SEA 34-1255,530330266002004,80,939,0.08519701810436635
SEA 34-1257,530330121002000,99,1443,0.06860706860706861
SEA 34-1257,530330121002001,42,1443,0.029106029106029108
SEA 34-1257,530330121002002,55,1443,0.038115038115038115
SEA 34-1257,530330121002003,99,1443,0.06860706860706861
SEA 34-1257,530330121002004,97,1443,0.06722106722106722
SEA 34-1257,530330121002006,42,1443,0.029106029106029108
SEA 34-1257,530330121002007,59,1443,0.040887040887040885
SEA 34-1257,530330121002008,182,1443,0.12612612612612611
SEA 34-1257,530330121002009,22,1443,0.015246015246015246
SEA 34-1257,530330121002013,17,1443,0.01178101178101178
SEA 34-1257,530330267004001,48,1443,0.033264033264033266
SEA 34-1257,530330267004002,146,1443,0.10117810117810118
SEA 34-1257,530330267004010,249,1443,0.17255717255717257
SEA 34-1257,530330267004015,286,1443,0.1981981981981982
SEA 34-1258,530330121001015,28,457,0.061269146608315096
SEA 34-1258,530330121001019,85,457,0.18599562363238512
SEA 34-1258,530330121001021,12,457,0.0262582056892779
SEA 34-1258,530330121002005,104,457,0.2275711159737418
SEA 34-1258,530330121002011,61,457,0.13347921225382933
SEA 34-1258,530330121002012,109,457,0.23851203501094093
SEA 34-1258,530330121002016,58,457,0.12691466083150985
SEA 34-1259,530330121002010,190,440,0.4318181818181818
SEA 34-1259,530330121002015,61,440,0.13863636363636364
SEA 34-1259,530330121002017,51,440,0.1159090909090909
SEA 34-1259,530330121002018,76,440,0.17272727272727273
SEA 34-1259,530330121002019,62,440,0.1409090909090909
SEA 34-1408,530330096001000,138,906,0.152317880794702
SEA 34-1408,530330096001002,14,906,0.01545253863134658
SEA 34-1408,530330096001010,24,906,0.026490066225165563
SEA 34-1408,530330096002004,693,906,0.7649006622516556
SEA 34-1408,530330096002005,37,906,0.04083885209713024
SEA 34-1409,530330096002006,20,593,0.03372681281618887
SEA 34-1409,530330096002007,48,593,0.08094435075885328
SEA 34-1409,530330096002009,75,593,0.12647554806070826
SEA 34-1409,530330096002018,35,593,0.05902192242833052
SEA 34-1409,530330096002019,24,593,0.04047217537942664
SEA 34-1409,530330096002020,45,593,0.07588532883642496
SEA 34-1409,530330096002021,21,593,0.03541315345699832
SEA 34-1409,530330096002022,34,593,0.05733558178752108
SEA 34-1409,530330096002023,43,593,0.07251264755480608
SEA 34-1409,530330096004000,109,593,0.18381112984822934
SEA 34-1409,530330096004001,139,593,0.23440134907251264
SEA 34-1410,530330096002008,39,346,0.11271676300578035
SEA 34-1410,530330096003000,25,346,0.07225433526011561
SEA 34-1410,530330096004002,63,346,0.18208092485549132
SEA 34-1410,530330096004003,47,346,0.13583815028901733
SEA 34-1410,530330096004004,9,346,0.02601156069364162
SEA 34-1410,530330096004005,26,346,0.07514450867052024
SEA 34-1410,530330096004006,36,346,0.10404624277456648
SEA 34-1410,530330096004013,42,346,0.12138728323699421
SEA 34-1410,530330096004014,43,346,0.12427745664739884
SEA 34-1410,530330096004015,16,346,0.046242774566473986
SEA 34-1411,530330096002024,86,586,0.14675767918088736
SEA 34-1411,530330096002025,28,586,0.04778156996587031
SEA 34-1411,530330096004007,73,586,0.12457337883959044
SEA 34-1411,530330096004008,91,586,0.1552901023890785
SEA 34-1411,530330096004009,69,586,0.11774744027303755
SEA 34-1411,530330096004010,72,586,0.12286689419795221
SEA 34-1411,530330096004011,115,586,0.1962457337883959
SEA 34-1411,530330096004012,52,586,0.08873720136518772
SEA 34-1412,530330096001001,6,387,0.015503875968992248
SEA 34-1412,530330096001004,52,387,0.1343669250645995
SEA 34-1412,530330096001005,110,387,0.2842377260981912
SEA 34-1412,530330096001006,33,387,0.08527131782945736
SEA 34-1412,530330096001007,118,387,0.3049095607235142
SEA 34-1412,530330096001008,25,387,0.06459948320413436
SEA 34-1412,530330096001009,43,387,0.1111111111111111
SEA 34-1413,530330099001003,140,768,0.18229166666666666
SEA 34-1413,530330099001005,67,768,0.08723958333333333
SEA 34-1413,530330099001006,86,768,0.11197916666666667
SEA 34-1413,530330099004042,201,768,0.26171875
SEA 34-1413,530330099004043,34,768,0.044270833333333336
SEA 34-1413,530330099004044,19,768,0.024739583333333332
SEA 34-1413,530330099004045,221,768,0.2877604166666667
SEA 34-1414,530330096001011,89,343,0.2594752186588921
SEA 34-1414,530330096001022,60,343,0.1749271137026239
SEA 34-1414,530330096001023,55,343,0.16034985422740525
SEA 34-1414,530330098012001,32,343,0.09329446064139942
SEA 34-1414,530330098012008,22,343,0.0641399416909621
SEA 34-1414,530330098012009,31,343,0.09037900874635568
SEA 34-1414,530330099004047,54,343,0.15743440233236153
SEA 34-1415,530330096001015,52,620,0.08387096774193549
SEA 34-1415,530330096001016,62,620,0.1
SEA 34-1415,530330096001017,216,620,0.34838709677419355
SEA 34-1415,530330096001018,64,620,0.1032258064516129
SEA 34-1415,530330096004017,60,620,0.0967741935483871
SEA 34-1415,530330096004018,70,620,0.11290322580645161
SEA 34-1415,530330096004019,96,620,0.15483870967741936
SEA 34-1416,530330096003012,30,532,0.05639097744360902
SEA 34-1416,530330096003014,67,532,0.12593984962406016
SEA 34-1416,530330096003015,55,532,0.10338345864661654
SEA 34-1416,530330096003016,54,532,0.10150375939849623
SEA 34-1416,530330096003017,44,532,0.08270676691729323
SEA 34-1416,530330096003018,79,532,0.14849624060150377
SEA 34-1416,530330096003019,154,532,0.2894736842105263
SEA 34-1416,530330096004021,32,532,0.06015037593984962
SEA 34-1416,530330096004022,17,532,0.03195488721804511
SEA 34-1418,530330096003006,77,416,0.18509615384615385
SEA 34-1418,530330096003007,133,416,0.31971153846153844
SEA 34-1418,530330096003008,115,416,0.2764423076923077
SEA 34-1418,530330096003013,37,416,0.0889423076923077
SEA 34-1418,530330096003021,54,416,0.12980769230769232
SEA 34-1419,530330096002011,198,945,0.20952380952380953
SEA 34-1419,530330096003002,90,945,0.09523809523809523
SEA 34-1419,530330096003003,18,945,0.01904761904761905
SEA 34-1419,530330096003004,69,945,0.07301587301587302
SEA 34-1419,530330096003005,150,945,0.15873015873015872
SEA 34-1419,530330096003009,51,945,0.05396825396825397
SEA 34-1419,530330096003010,54,945,0.05714285714285714
SEA 34-1419,530330096003011,57,945,0.06031746031746032
SEA 34-1419,530330096003020,49,945,0.05185185185185185
SEA 34-1419,530330096004016,35,945,0.037037037037037035
SEA 34-1419,530330096004023,30,945,0.031746031746031744
SEA 34-1419,530330096004024,27,945,0.02857142857142857
SEA 34-1419,530330096004025,14,945,0.014814814814814815
SEA 34-1419,530330096004026,55,945,0.0582010582010582
SEA 34-1419,530330097022001,17,945,0.01798941798941799
SEA 34-1419,530330097022002,31,945,0.0328042328042328
SEA 34-1420,530330097013022,155,972,0.15946502057613168
SEA 34-1420,530330097022000,527,972,0.5421810699588477
SEA 34-1420,530330097022004,118,972,0.12139917695473251
SEA 34-1420,530330097022005,47,972,0.04835390946502058
SEA 34-1420,530330097022006,47,972,0.04835390946502058
SEA 34-1420,530330097022007,22,972,0.02263374485596708
SEA 34-1420,530330097022008,18,972,0.018518518518518517
SEA 34-1420,530330097022009,38,972,0.03909465020576132
SEA 34-1422,530330097021001,69,659,0.1047040971168437
SEA 34-1422,530330097021002,68,659,0.10318664643399089
SEA 34-1422,530330097021003,195,659,0.2959028831562974
SEA 34-1422,530330097021004,23,659,0.03490136570561457
SEA 34-1422,530330097021005,71,659,0.10773899848254932
SEA 34-1422,530330097021006,69,659,0.1047040971168437
SEA 34-1422,530330097021007,54,659,0.0819423368740516
SEA 34-1422,530330097022015,73,659,0.11077389984825493
SEA 34-1422,530330097022017,37,659,0.05614567526555387
SEA 34-1423,530330097021000,96,472,0.2033898305084746
SEA 34-1423,530330097021008,69,472,0.1461864406779661
SEA 34-1423,530330098011005,87,472,0.1843220338983051
SEA 34-1423,530330098011008,124,472,0.2627118644067797
SEA 34-1423,530330098011009,96,472,0.2033898305084746
SEA 34-1424,530330096001012,23,718,0.03203342618384401
SEA 34-1424,530330096001013,37,718,0.05153203342618384
SEA 34-1424,530330096001014,15,718,0.020891364902506964
SEA 34-1424,530330096001019,231,718,0.32172701949860727
SEA 34-1424,530330096001020,15,718,0.020891364902506964
SEA 34-1424,530330096001021,41,718,0.057103064066852366
SEA 34-1424,530330098011000,38,718,0.052924791086350974
SEA 34-1424,530330098011001,62,718,0.08635097493036212
SEA 34-1424,530330098011002,53,718,0.07381615598885793
SEA 34-1424,530330098011003,102,718,0.14206128133704735
SEA 34-1424,530330098011004,101,718,0.14066852367688024
SEA 34-1425,530330098011006,44,399,0.11027568922305764
SEA 34-1425,530330098011015,25,399,0.06265664160401002
SEA 34-1425,530330098011016,12,399,0.03007518796992481
SEA 34-1425,530330098012002,25,399,0.06265664160401002
SEA 34-1425,530330098012003,17,399,0.042606516290726815
SEA 34-1425,530330098012004,13,399,0.03258145363408521
SEA 34-1425,530330098012005,26,399,0.06516290726817042
SEA 34-1425,530330098012006,28,399,0.07017543859649122
SEA 34-1425,530330098012007,24,399,0.06015037593984962
SEA 34-1425,530330098012011,59,399,0.14786967418546365
SEA 34-1425,530330098012012,48,399,0.12030075187969924
SEA 34-1425,530330098012013,42,399,0.10526315789473684
SEA 34-1425,530330098012014,36,399,0.09022556390977443
SEA 34-1426,530330098012010,68,446,0.15246636771300448
SEA 34-1426,530330098012015,32,446,0.07174887892376682
SEA 34-1426,530330098012016,42,446,0.09417040358744394
SEA 34-1426,530330098012017,80,446,0.17937219730941703
SEA 34-1426,530330098012018,73,446,0.16367713004484305
SEA 34-1426,530330098012019,70,446,0.15695067264573992
SEA 34-1426,530330099001001,64,446,0.14349775784753363
SEA 34-1426,530330099004046,17,446,0.03811659192825112
SEA 34-1427,530330098012020,71,429,0.1655011655011655
SEA 34-1427,530330098012021,84,429,0.1958041958041958
SEA 34-1427,530330098012022,102,429,0.23776223776223776
SEA 34-1427,530330098012023,54,429,0.1258741258741259
SEA 34-1427,530330098012024,39,429,0.09090909090909091
SEA 34-1427,530330099001002,79,429,0.18414918414918416
SEA 34-1428,530330098012025,24,371,0.0646900269541779
SEA 34-1428,530330098012026,86,371,0.23180592991913745
SEA 34-1428,530330098012027,76,371,0.20485175202156333
SEA 34-1428,530330098012028,77,371,0.20754716981132076
SEA 34-1428,530330098012029,38,371,0.10242587601078167
SEA 34-1428,530330099001004,70,371,0.18867924528301888
SEA 34-1429,530330098011012,26,348,0.07471264367816093
SEA 34-1429,530330098011013,48,348,0.13793103448275862
SEA 34-1429,530330098011014,19,348,0.05459770114942529
SEA 34-1429,530330098013000,84,348,0.2413793103448276
SEA 34-1429,530330098013001,83,348,0.23850574712643677
SEA 34-1429,530330098013002,88,348,0.25287356321839083
SEA 34-1430,530330098013010,87,421,0.20665083135391923
SEA 34-1430,530330098013011,79,421,0.1876484560570071
SEA 34-1430,530330098013012,66,421,0.15676959619952494
SEA 34-1430,530330098013013,65,421,0.1543942992874109
SEA 34-1430,530330098021006,38,421,0.09026128266033254
SEA 34-1430,530330098021007,37,421,0.08788598574821853
SEA 34-1430,530330098023000,49,421,0.1163895486935867
SEA 34-1431,530330098011010,48,727,0.06602475928473177
SEA 34-1431,530330098011011,90,727,0.12379642365887207
SEA 34-1431,530330098013003,97,727,0.13342503438789546
SEA 34-1431,530330098013004,291,727,0.40027510316368636
SEA 34-1431,530330098013005,118,727,0.1623108665749656
SEA 34-1431,530330098013006,83,727,0.11416781292984869
SEA 34-1432,530330097021009,64,480,0.13333333333333333
SEA 34-1432,530330097021010,130,480,0.2708333333333333
SEA 34-1432,530330097021013,70,480,0.14583333333333334
SEA 34-1432,530330097021014,49,480,0.10208333333333333
SEA 34-1432,530330097021015,56,480,0.11666666666666667
SEA 34-1432,530330097021017,51,480,0.10625
SEA 34-1432,530330097021018,60,480,0.125
SEA 34-1433,530330097021011,51,492,0.10365853658536585
SEA 34-1433,530330097021012,68,492,0.13821138211382114
SEA 34-1433,530330097022010,45,492,0.09146341463414634
